0,0.5788834951456311
1,1.0
2,0.0
3,0.9230769230769231
4,0.7142857142857143
5,1.0
6,0.7428571428571429
7,0.0
8,0.5263157894736842
9,0.4625
10,1.0
11,0.7777777777777778
12,0.6666666666666666
13,0.54
14,0.3582887700534759
15,0.27058823529411763
16,0.6643356643356644
17,0.6071428571428571
18,0.4463831334060342
19,0.45579567779960706
20,0.4399008674101611
21,0.43842975206611573
22,0.5261958997722096
23,0.6363636363636364
24,0.31439984411535465
25,0.46285714285714286
26,0.5017103762827823
27,0.578125
28,0.40298507462686567
29,0.37730870712401055
30,0.3247978436657682
31,0.3416666666666667
32,0.3988919667590028
33,0.49714285714285716
34,0.5058164584230935
35,0.4276767074261855
36,0.49137174612459783
37,0.36633663366336633
38,0.5299684542586751
39,0.44015444015444016
40,0.3598369011213048
41,0.31778275090377
42,0.3594306049822064
43,0.3378995433789954
44,0.3599695585996956
45,0.4806949806949807
46,0.2738771295818276
47,0.3404133180252583
48,0.2502681291023753
49,0.2448014984561804
50,0.2820071106549866
51,0.47593582887700536
52,0.49624060150375937
53,0.4540438507332656
54,0.3110355341855283
55,0.30778834720570747
56,0.375
57,0.6174089068825911
58,0.317092034029389
59,0.5659090909090909
60,0.337942955920484
61,0.43787878787878787
62,0.4766949152542373
63,0.5378151260504201
64,0.41967871485943775
65,0.5123152709359606
66,0.40302661332405637
67,0.45794392523364486
68,0.5846867749419954
69,0.4556830031282586
70,0.543046357615894
71,0.2857142857142857
72,0.39751552795031053
73,0.4246987951807229
74,0.49550561797752807
75,0.27918781725888325
76,0.46476190476190476
77,0.3902439024390244
78,0.4426877470355731
79,0.4728982300884956
80,0.41603053435114506
81,0.51431718061674
82,0.3851540616246499
83,0.4652269399707174
84,0.4076664801343033
85,0.5399449035812672
86,0.4618055555555556
87,0.36460176991150445
88,0.4274447949526814
89,0.5897435897435898
90,0.43373493975903615
91,0.4991394148020654
92,0.4507042253521127
93,0.40814772510946123
94,0.5840978593272171
95,0.26976521322472446
96,0.6043956043956044
97,0.5374592833876222
98,0.5782997762863534
99,0.5041322314049587
100,0.32912423625254583
101,0.35687732342007433
102,0.7272727272727273
103,0.515
104,0.4064030131826742
105,0.43769866497139226
106,0.6954887218045113
107,0.41794871794871796
108,0.4057971014492754
109,0.36879432624113473
110,0.4290571870170015
111,0.2555700546131168
112,0.33882848123465453
113,0.4975609756097561
114,0.44086021505376344
115,0.4381443298969072
116,0.6427378964941569
117,0.43202416918429004
118,0.49435531788472964
119,0.3813084112149533
120,0.3346256176358799
121,0.31409395973154364
122,0.5013799448022079
123,0.3877118644067797
124,0.4050632911392405
125,0.35294117647058826
126,0.5043478260869565
127,0.2532855436081243
128,0.3656210258584146
129,0.4878048780487805
130,0.5171339563862928
131,0.4650185414091471
132,0.2615096108766995
133,0.6149253731343284
134,0.7752029769959404
135,0.6968609865470852
136,0.6339098270518845
137,0.8118811881188119
138,0.3179916317991632
139,0.5404858299595142
140,0.43799472295514513
141,0.3469387755102041
142,0.4117647058823529
143,0.6879120879120879
144,0.0
145,0.7755856966707768
146,0.6041046995835812
147,0.48764044943820223
148,0.40807047456663825
149,0.49502487562189057
150,0.43137254901960786
151,0.6666666666666666
152,0.5310734463276836
153,0.6441176470588236
154,0.5818181818181818
155,0.5102040816326531
156,0.22727272727272727
157,0.0
158,1.0
159,0.0
160,1.0
161,1.0
162,0.8
163,1.0
164,1.0
165,0.9565217391304348
166,0.8333333333333334
167,0.4186046511627907
168,0.8153846153846154
169,0.8969072164948454
170,0.9375
171,0.8
172,0.9636363636363636
173,1.0
174,1.0
175,0.84375
176,0.0
177,0.0
178,0.3333333333333333
179,0.749003984063745
180,0.8743718592964824
181,0.8333333333333334
182,0.8333333333333334
183,0.0
184,0.9871794871794872
185,0.8297872340425532
186,0.8560606060606061
187,0.7105263157894737
188,0.0
189,0.75
190,0.7142857142857143
191,0.8
192,0.9
193,0.6666666666666666
194,0.0
195,0.8
196,0.8643006263048016
197,0.7516778523489933
198,0.0
199,0.7078039927404719
200,0.8540145985401459
201,0.8888888888888888
202,1.0
203,0.0
204,1.0
205,1.0
206,0.8736176935229067
207,0.8421052631578947
208,0.8
209,1.0
210,0.0
211,0.9047619047619048
212,0.8411764705882353
213,0.8389830508474576
214,0.56875
215,0.0
216,0.7905405405405406
217,0.8571428571428571
218,0.8518518518518519
219,0.9652173913043478
220,0.8666666666666667
221,0.9705882352941176
222,0.9473684210526315
223,0.9333333333333333
224,0.8260869565217391
225,0.8421052631578947
226,0.7142857142857143
227,0.5692307692307692
228,0.41935483870967744
229,0.25
230,1.0
231,1.0
232,0.5
233,0.9259259259259259
234,1.0
235,0.875
236,1.0
237,1.0
238,1.0
239,0.0
240,0.0
241,1.0
242,0.25
243,0.42857142857142855
244,1.0
245,0.4
246,0.7368421052631579
247,0.8529411764705882
248,0.8571428571428571
249,0.6666666666666666
250,0.9230769230769231
251,1.0
252,0.6012820512820513
253,0.875
254,0.38403990024937656
255,0.6135593220338983
256,0.56875
257,0.5799676898222941
258,0.5029154518950437
259,0.9166666666666666
260,1.0
261,0.6414342629482072
262,0.6744186046511628
263,0.7192982456140351
264,0.8760330578512396
265,0.6512345679012346
266,0.6082474226804123
267,0.5542168674698795
268,0.5294117647058824
