786
1
0
26
11
3
32
0
18
76
1
16
3
46
176
79
128
22
2506
455
738
2302
404
52
19097
153
798
236
58
708
689
666
326
155
4326
3095
3194
548
583
3176
875
5242
1550
195
1214
492
14320
11360
64813
62657
24976
2946
119
13084
39807
15518
5
463
2394
407
2152
1216
874
106
461
367
5352
96
381
893
132
158
287
306
799
721
480
32
215
1702
2708
821
6564
2575
3004
329
265
529
1176
214
70
548
2541
4890
300
1712
155
3732
823
110
2268
242
26
362
2472
2978
240
346
128
134
17888
19100
5311
191
169
177
562
318
1578
462
12345
4137
1027
868
287
150
221
768
4314
373
1174
3801
19814
316
5610
3043
19173
274
219
418
1042
97
30
421
0
742
3077
1607
3166
368
82
3
158
296
104
42
62
0
2
0
1
2
13
1
6
23
16
41
64
89
15
8
54
1
5
28
0
0
68
223
189
17
5
0
73
297
248
100
0
35
18
19
10
3
0
25
446
256
0
515
122
34
1
0
3
25
591
16
4
0
0
44
153
114
149
0
143
34
23
111
11
32
19
58
21
75
26
55
28
2
3
3
1
21
3
8
2
4
1
0
1
6
2
7
2
6
18
30
7
3
13
3
712
7
349
548
150
556
637
20
4
238
35
155
110
289
888
72
168
