0,0,7.4924163132026722
0,1,8.155735926971829
0,2,8.4915263862782755
0,3,7.3317922140266196
0,4,9.5766639669081854
0,5,10.87059071790666
0,6,12.211445531183706
0,7,13.121077678277171
0,8,10.805494808437226
0,9,9.0113219911395515
0,10,8.718236084709762
0,11,8.4531988423931441
0,12,8.2932061427140393
0,13,7.6480269545287554
0,14,7.5901220494414785
0,15,7.9063765366864009
0,16,7.8059864853626717
0,17,7.7256611166689071
0,18,7.8111821642557304
0,19,8.6303724086641722
0,20,8.7278405758651019
0,21,9.0207720170603078
0,22,9.718738402310283
0,23,10.008203467074479
1,0,9.9111793984131911
1,1,9.9471724589662305
1,2,10.273189263291018
1,3,12.267938633440295
1,4,13.680934930262685
1,5,13.052189305794744
1,6,11.127869204934916
1,7,7.7073907573397458
1,8,6.1153091226594407
1,9,5.9976662205636169
1,10,6.3329196388466373
1,11,6.3429311209994612
1,12,6.2003625843741039
1,13,5.9633220264990721
1,14,5.8754414167468143
1,15,6.0088801630304509
1,16,5.8955973556305823
1,17,5.6249337641918364
1,18,5.1863634799146805
1,19,6.4666943009390492
1,20,7.501050944076364
1,21,8.4170227579346086
1,22,8.7579632243180665
1,23,9.5486883012742236
2,0,8.8941443283128532
2,1,8.9130210527791576
2,2,10.149679222874999
2,3,10.038912247144378
2,4,13.397098582772255
2,5,13.555548918391086
2,6,11.288018748107937
2,7,7.5761686172729243
2,8,5.89204905038787
2,9,5.471503843900547
2,10,5.284249964326964
2,11,5.2799774755255573
2,12,5.3638132745224825
2,13,5.2480836382706917
2,14,5.3659067913006746
2,15,5.1886246769564233
2,16,5.303369035218096
2,17,5.0083588552802425
2,18,4.8409214801415459
2,19,5.7051257373763251
2,20,6.7655663842067915
2,21,7.5637246298655478
2,22,8.3678945947147589
2,23,8.7631131826748128
3,0,8.4661906525594084
3,1,8.624062159427643
3,2,9.4493429285486332
3,3,10.489123510720544
3,4,13.512808464978457
3,5,14.057736347298311
3,6,10.900691355853226
3,7,8.0036667356510556
3,8,5.8117342784320591
3,9,5.4981523756169519
3,10,5.2142861410072108
3,11,5.3072926949500374
3,12,5.4733868335899531
3,13,5.3471919991567454
3,14,5.1924644521076457
3,15,5.2860284408234106
3,16,5.2687289007382816
3,17,4.8514957715323437
3,18,4.6396105962479117
3,19,5.6764934827602493
3,20,6.7125899094449268
3,21,7.3582704092502089
3,22,7.9693101218406124
3,23,8.5941541554763052
4,0,8.3381389522256839
4,1,8.2125877666998282
4,2,8.9584088384302376
4,3,10.4670576597203
4,4,11.866834079962985
4,5,12.792446022093456
4,6,11.072312987759407
4,7,8.072320359109094
4,8,6.0240292465968439
4,9,5.5688957805956187
4,10,5.3936206823491757
4,11,5.3481118046811416
4,12,5.3032301199640575
4,13,5.3195617896670502
4,14,5.2214308474713036
4,15,5.3276296785903163
4,16,5.274577311087782
4,17,4.8080174677376144
4,18,4.7302865588717262
4,19,5.6123206161199413
4,20,6.4895270544092458
4,21,7.4379508961805394
4,22,7.8108431174741284
4,23,8.3789641754515056
5,0,8.2811058739270074
5,1,8.3301125293252216
5,2,9.0855056978853401
5,3,9.871831556513099
5,4,11.856253601454787
5,5,12.889654908527802
5,6,11.7535681460094
5,7,8.0855415441358112
5,8,6.2927574219256597
5,9,5.9218839211283392
5,10,5.6622514586570691
5,11,5.5863278049897733
5,12,5.616492085687077
5,13,5.6379861095763415
5,14,5.4105335495877211
5,15,5.4178998506182676
5,16,5.114980261357406
5,17,4.9642213243596611
5,18,5.085372561927282
5,19,5.9820125736885341
5,20,6.8398522611511412
5,21,7.0927739364177746
5,22,7.3921017357272794
5,23,7.8239891946156535
6,0,7.3968946457732239
6,1,7.4295810075676441
6,2,8.2103458673656657
6,3,8.9035796700263674
6,4,9.6225601151325098
6,5,10.855848097464715
6,6,11.641758226264573
6,7,11.761967605353968
6,8,9.5908514836025045
6,9,7.7825217195918484
6,10,7.4742407500544346
6,11,7.1263618657158796
6,12,7.0930187424248485
6,13,6.7544430334350007
6,14,6.6743829240509625
6,15,6.5602118908996054
6,16,6.7773051376354045
6,17,6.7789843436203396
6,18,7.0416217223519117
6,19,7.5643104412879767
6,20,7.4931751318901529
6,21,7.7012512072670951
6,22,8.0385340239434431
6,23,8.237782954567562
